symbol,bar_start_utc,bar_end_utc,open,high,low,close,volume,bar_vwap
ONEQ,2026-09-03T14:30:00+00:00,2026-09-03T14:35:00+00:00,104.3399,104.3399,104.05,104.07,3018,104.1533
ONEQ,2026-09-03T14:35:00+00:00,2026-09-03T14:40:00+00:00,104.13,104.13,104.045,104.045,1675,104.0733
ONEQ,2026-09-03T14:40:00+00:00,2026-09-03T14:45:00+00:00,104.04,104.095,104.02,104.02,2212,104.045
ONEQ,2026-09-03T14:45:00+00:00,2026-09-03T14:50:00+00:00,104.04,104.1,104.03,104.04,2964,104.0567
ONEQ,2026-09-03T14:50:00+00:00,2026-09-03T14:55:00+00:00,104.0,104.0,104.0,104.0,1370,104.0
ONEQ,2026-09-03T14:55:00+00:00,2026-09-03T15:00:00+00:00,104.075,104.145,103.925,104.145,6076,104.0717
ONEQ,2026-09-03T15:00:00+00:00,2026-09-03T15:05:00+00:00,104.24,104.37,104.22,104.37,4188,104.32
ONEQ,2026-09-03T15:05:00+00:00,2026-09-03T15:10:00+00:00,104.405,104.4338,104.405,104.41,4182,104.4163
ONEQ,2026-09-03T15:10:00+00:00,2026-09-03T15:15:00+00:00,104.41,104.55,104.41,104.535,9958,104.4983
ONEQ,2026-09-03T15:15:00+00:00,2026-09-03T15:20:00+00:00,104.5817,104.625,104.52,104.59,2891,104.5783
ONEQ,2026-09-03T15:20:00+00:00,2026-09-03T15:25:00+00:00,104.55,104.55,104.55,104.55,568,104.55
ONEQ,2026-09-03T15:25:00+00:00,2026-09-03T15:30:00+00:00,104.71,104.78,104.71,104.78,3386,104.7567
ONEQ,2026-09-03T15:30:00+00:00,2026-09-03T15:35:00+00:00,104.73,104.8,104.73,104.73,3598,104.7533
ONEQ,2026-09-03T15:35:00+00:00,2026-09-03T15:40:00+00:00,104.76,104.7706,104.72,104.735,4998,104.7419
ONEQ,2026-09-03T15:40:00+00:00,2026-09-03T15:45:00+00:00,104.73,104.7725,104.73,104.7725,1574,104.7583
ONEQ,2026-09-03T15:45:00+00:00,2026-09-03T15:50:00+00:00,104.71,104.74,104.71,104.74,1900,104.73
ONEQ,2026-09-03T15:50:00+00:00,2026-09-03T15:55:00+00:00,104.79,104.79,104.77,104.79,2175,104.7833
ONEQ,2026-09-03T15:55:00+00:00,2026-09-03T16:00:00+00:00,104.775,104.815,104.775,104.815,853,104.8017
ONEQ,2026-09-03T16:00:00+00:00,2026-09-03T16:05:00+00:00,104.79,104.79,104.76,104.76,792,104.77
ONEQ,2026-09-03T16:05:00+00:00,2026-09-03T16:10:00+00:00,104.77,104.77,104.7101,104.7101,1066,104.7301
ONEQ,2026-09-03T16:10:00+00:00,2026-09-03T16:15:00+00:00,104.75,104.75,104.71,104.75,3049,104.7367
ONEQ,2026-09-03T16:15:00+00:00,2026-09-03T16:20:00+00:00,104.76,104.76,104.75,104.75,1402,104.7533
ONEQ,2026-09-03T16:20:00+00:00,2026-09-03T16:25:00+00:00,104.745,104.745,104.7,104.7,3752,104.715
ONEQ,2026-09-03T16:25:00+00:00,2026-09-03T16:30:00+00:00,104.689,104.7,104.66,104.69,3878,104.6833
ONEQ,2026-09-03T16:30:00+00:00,2026-09-03T16:35:00+00:00,104.65,104.67,104.6201,104.67,541,104.6534
ONEQ,2026-09-03T16:35:00+00:00,2026-09-03T16:40:00+00:00,104.6463,104.7095,104.6463,104.7,4603,104.6853
ONEQ,2026-09-03T16:40:00+00:00,2026-09-03T16:45:00+00:00,104.77,104.7904,104.7602,104.775,2699,104.7752
ONEQ,2026-09-03T16:50:00+00:00,2026-09-03T16:55:00+00:00,104.77,104.79,104.75,104.75,3396,104.7633
ONEQ,2026-09-03T16:55:00+00:00,2026-09-03T17:00:00+00:00,104.76,104.79,104.76,104.765,1285,104.7717
ONEQ,2026-09-03T17:00:00+00:00,2026-09-03T17:05:00+00:00,104.78,104.78,104.745,104.745,6441,104.7567
ONEQ,2026-09-03T17:05:00+00:00,2026-09-03T17:10:00+00:00,104.78,104.78,104.72,104.72,457,104.74
ONEQ,2026-09-03T17:15:00+00:00,2026-09-03T17:20:00+00:00,104.65,104.68,104.65,104.68,674,104.67
ONEQ,2026-09-03T17:20:00+00:00,2026-09-03T17:25:00+00:00,104.68,104.68,104.63,104.63,779,104.6467
ONEQ,2026-09-03T17:25:00+00:00,2026-09-03T17:30:00+00:00,104.69,104.69,104.69,104.69,558,104.69
ONEQ,2026-09-03T17:30:00+00:00,2026-09-03T17:35:00+00:00,104.73,104.73,104.73,104.73,1583,104.73
ONEQ,2026-09-03T17:35:00+00:00,2026-09-03T17:40:00+00:00,104.7399,104.785,104.7399,104.77,3099,104.765
ONEQ,2026-09-03T17:40:00+00:00,2026-09-03T17:45:00+00:00,104.8,104.8,104.7901,104.8,2585,104.7967
ONEQ,2026-09-03T17:45:00+00:00,2026-09-03T17:50:00+00:00,104.79,104.835,104.79,104.807,3811,104.8107
ONEQ,2026-09-03T17:50:00+00:00,2026-09-03T17:55:00+00:00,104.8882,104.8882,104.8882,104.8882,507,104.8882
ONEQ,2026-09-03T17:55:00+00:00,2026-09-03T18:00:00+00:00,104.885,104.89,104.88,104.88,1612,104.8833
ONEQ,2026-09-03T18:00:00+00:00,2026-09-03T18:05:00+00:00,104.885,104.9883,104.885,104.95,4298,104.9411
ONEQ,2026-09-03T18:05:00+00:00,2026-09-03T18:10:00+00:00,104.99,104.99,104.97,104.97,1523,104.9767
ONEQ,2026-09-03T18:10:00+00:00,2026-09-03T18:15:00+00:00,104.97,104.97,104.97,104.97,1383,104.97
ONEQ,2026-09-03T18:15:00+00:00,2026-09-03T18:20:00+00:00,105.0,105.005,104.9571,104.9571,4650,104.9731
ONEQ,2026-09-03T18:20:00+00:00,2026-09-03T18:25:00+00:00,105.0099,105.0099,104.95,104.975,1880,104.9783
ONEQ,2026-09-03T18:25:00+00:00,2026-09-03T18:30:00+00:00,104.9981,104.9981,104.965,104.9696,1743,104.9776
ONEQ,2026-09-03T18:30:00+00:00,2026-09-03T18:35:00+00:00,104.96,105.0,104.94,104.95,2615,104.9633
ONEQ,2026-09-03T18:35:00+00:00,2026-09-03T18:40:00+00:00,104.9838,104.9838,104.97,104.98,1377,104.9779
ONEQ,2026-09-03T18:40:00+00:00,2026-09-03T18:45:00+00:00,104.99,104.99,104.99,104.99,273,104.99
ONEQ,2026-09-03T18:45:00+00:00,2026-09-03T18:50:00+00:00,104.96,104.96,104.945,104.945,661,104.95
ONEQ,2026-09-03T18:50:00+00:00,2026-09-03T18:55:00+00:00,104.9304,104.935,104.8818,104.92,9267,104.9123
ONEQ,2026-09-03T18:55:00+00:00,2026-09-03T19:00:00+00:00,104.91,104.95,104.91,104.925,2226,104.9283
ONEQ,2026-09-03T19:00:00+00:00,2026-09-03T19:05:00+00:00,104.9125,104.9125,104.885,104.885,1004,104.8942
ONEQ,2026-09-03T19:10:00+00:00,2026-09-03T19:15:00+00:00,104.87,104.92,104.87,104.87,3030,104.8867
ONEQ,2026-09-03T19:15:00+00:00,2026-09-03T19:20:00+00:00,104.875,104.875,104.865,104.87,1623,104.87
ONEQ,2026-09-03T19:20:00+00:00,2026-09-03T19:25:00+00:00,104.854,104.89,104.854,104.89,1826,104.878
ONEQ,2026-09-03T19:25:00+00:00,2026-09-03T19:30:00+00:00,104.91,104.91,104.87,104.89,11795,104.89
ONEQ,2026-09-03T19:30:00+00:00,2026-09-03T19:35:00+00:00,104.9,104.9299,104.86,104.86,2102,104.8833
ONEQ,2026-09-03T19:35:00+00:00,2026-09-03T19:40:00+00:00,104.88,104.88,104.84,104.86,2442,104.86
ONEQ,2026-09-03T19:40:00+00:00,2026-09-03T19:45:00+00:00,104.875,104.88,104.8116,104.8425,7750,104.8447
ONEQ,2026-09-03T19:45:00+00:00,2026-09-03T19:50:00+00:00,104.8325,104.865,104.79,104.82,15592,104.825
ONEQ,2026-09-03T19:50:00+00:00,2026-09-03T19:55:00+00:00,104.81,104.83,104.78,104.82,4214,104.81
ONEQ,2026-09-03T19:55:00+00:00,2026-09-03T20:00:00+00:00,104.78,104.7873,104.7372,104.7525,4662,104.759
ONEQ,2026-09-04T13:30:00+00:00,2026-09-04T13:35:00+00:00,104.8,104.88,104.8,104.88,8940,104.8533
ONEQ,2026-09-04T13:35:00+00:00,2026-09-04T13:40:00+00:00,104.92,105.0,104.87,104.905,17295,104.925
ONEQ,2026-09-04T13:40:00+00:00,2026-09-04T13:45:00+00:00,104.935,104.935,104.68,104.68,4047,104.765
ONEQ,2026-09-04T13:45:00+00:00,2026-09-04T13:50:00+00:00,104.73,104.845,104.68,104.84,4805,104.7883
ONEQ,2026-09-04T13:50:00+00:00,2026-09-04T13:55:00+00:00,104.81,104.8939,104.775,104.87,2468,104.8463
ONEQ,2026-09-04T13:55:00+00:00,2026-09-04T14:00:00+00:00,104.84,104.94,104.84,104.94,1057,104.9067
ONEQ,2026-09-04T14:00:00+00:00,2026-09-04T14:05:00+00:00,104.94,104.94,104.8562,104.8801,5783,104.8921
ONEQ,2026-09-04T14:05:00+00:00,2026-09-04T14:10:00+00:00,104.88,104.92,104.7724,104.7724,4955,104.8216
ONEQ,2026-09-04T14:10:00+00:00,2026-09-04T14:15:00+00:00,104.84,104.87,104.72,104.7475,4201,104.7792
ONEQ,2026-09-04T14:15:00+00:00,2026-09-04T14:20:00+00:00,104.81,104.81,104.72,104.72,1144,104.75
ONEQ,2026-09-04T14:20:00+00:00,2026-09-04T14:25:00+00:00,104.68,104.7597,104.6026,104.7099,10708,104.6907
ONEQ,2026-09-04T14:25:00+00:00,2026-09-04T14:30:00+00:00,104.61,104.675,104.61,104.63,1271,104.6383
ONEQ,2026-09-04T14:30:00+00:00,2026-09-04T14:35:00+00:00,104.74,104.74,104.56,104.56,1872,104.62
ONEQ,2026-09-04T14:35:00+00:00,2026-09-04T14:40:00+00:00,104.62,104.63,104.59,104.63,1370,104.6167
ONEQ,2026-09-04T14:40:00+00:00,2026-09-04T14:45:00+00:00,104.625,104.625,104.44,104.44,1024,104.5017
ONEQ,2026-09-04T14:45:00+00:00,2026-09-04T14:50:00+00:00,104.495,104.495,104.445,104.4799,2353,104.4733
ONEQ,2026-09-04T14:50:00+00:00,2026-09-04T14:55:00+00:00,104.44,104.44,104.44,104.44,1909,104.44
ONEQ,2026-09-04T14:55:00+00:00,2026-09-04T15:00:00+00:00,104.4,104.4,104.375,104.375,579,104.3833
ONEQ,2026-09-04T15:00:00+00:00,2026-09-04T15:05:00+00:00,104.36,104.36,104.36,104.36,171,104.36
ONEQ,2026-09-04T15:05:00+00:00,2026-09-04T15:10:00+00:00,104.2997,104.375,104.2997,104.375,1371,104.3499
ONEQ,2026-09-04T15:10:00+00:00,2026-09-04T15:15:00+00:00,104.38,104.38,104.38,104.38,549,104.38
ONEQ,2026-09-04T15:15:00+00:00,2026-09-04T15:20:00+00:00,104.3785,104.3785,104.315,104.315,1715,104.3362
ONEQ,2026-09-04T15:20:00+00:00,2026-09-04T15:25:00+00:00,104.32,104.3615,104.32,104.3615,369,104.3477
ONEQ,2026-09-04T15:25:00+00:00,2026-09-04T15:30:00+00:00,104.31,104.38,104.31,104.34,1269,104.3433
ONEQ,2026-09-04T15:30:00+00:00,2026-09-04T15:35:00+00:00,104.3099,104.32,104.28,104.295,3501,104.2983
ONEQ,2026-09-04T15:35:00+00:00,2026-09-04T15:40:00+00:00,104.305,104.36,104.305,104.345,866,104.3367
ONEQ,2026-09-04T15:40:00+00:00,2026-09-04T15:45:00+00:00,104.405,104.44,104.405,104.44,2354,104.4283
ONEQ,2026-09-04T15:45:00+00:00,2026-09-04T15:50:00+00:00,104.33,104.33,104.33,104.33,2658,104.33
ONEQ,2026-09-04T15:50:00+00:00,2026-09-04T15:55:00+00:00,104.385,104.39,104.33,104.3888,836,104.3696
ONEQ,2026-09-04T15:55:00+00:00,2026-09-04T16:00:00+00:00,104.4104,104.4104,104.355,104.38,1603,104.3818
ONEQ,2026-09-04T16:00:00+00:00,2026-09-04T16:05:00+00:00,104.365,104.365,104.36,104.36,305,104.3617
ONEQ,2026-09-04T16:05:00+00:00,2026-09-04T16:10:00+00:00,104.42,104.4527,104.34,104.4527,2017,104.4151
ONEQ,2026-09-04T16:10:00+00:00,2026-09-04T16:15:00+00:00,104.45,104.4815,104.44,104.4815,1762,104.4677
ONEQ,2026-09-04T16:15:00+00:00,2026-09-04T16:20:00+00:00,104.445,104.445,104.445,104.445,1016,104.445
ONEQ,2026-09-04T16:20:00+00:00,2026-09-04T16:25:00+00:00,104.46,104.475,104.4551,104.475,1245,104.4684
ONEQ,2026-09-04T16:25:00+00:00,2026-09-04T16:30:00+00:00,104.475,104.5199,104.455,104.5199,1502,104.4983
ONEQ,2026-09-04T16:30:00+00:00,2026-09-04T16:35:00+00:00,104.44,104.48,104.44,104.48,541,104.4667
ONEQ,2026-09-04T16:35:00+00:00,2026-09-04T16:40:00+00:00,104.5,104.5,104.5,104.5,364,104.5
ONEQ,2026-09-04T16:40:00+00:00,2026-09-04T16:45:00+00:00,104.5,104.5,104.4601,104.4601,1333,104.4734
ONEQ,2026-09-04T16:45:00+00:00,2026-09-04T16:50:00+00:00,104.53,104.53,104.53,104.53,1251,104.53
ONEQ,2026-09-04T16:50:00+00:00,2026-09-04T16:55:00+00:00,104.57,104.57,104.57,104.57,255,104.57
ONEQ,2026-09-04T16:55:00+00:00,2026-09-04T17:00:00+00:00,104.555,104.56,104.555,104.56,604,104.5583
ONEQ,2026-09-04T17:00:00+00:00,2026-09-04T17:05:00+00:00,104.48,104.48,104.48,104.48,309,104.48
ONEQ,2026-09-04T17:05:00+00:00,2026-09-04T17:10:00+00:00,104.47,104.47,104.45,104.45,773,104.4567
ONEQ,2026-09-04T17:10:00+00:00,2026-09-04T17:15:00+00:00,104.435,104.435,104.4299,104.4299,688,104.4316
ONEQ,2026-09-04T17:15:00+00:00,2026-09-04T17:20:00+00:00,104.41,104.42,104.41,104.42,726,104.4167
ONEQ,2026-09-04T17:20:00+00:00,2026-09-04T17:25:00+00:00,104.42,104.42,104.37,104.37,623,104.3867
ONEQ,2026-09-04T17:25:00+00:00,2026-09-04T17:30:00+00:00,104.3716,104.4,104.3716,104.4,2883,104.3905
ONEQ,2026-09-04T17:35:00+00:00,2026-09-04T17:40:00+00:00,104.315,104.315,104.315,104.315,1318,104.315
ONEQ,2026-09-04T17:40:00+00:00,2026-09-04T17:45:00+00:00,104.2601,104.2601,104.2601,104.2601,4011,104.2601
ONEQ,2026-09-04T17:45:00+00:00,2026-09-04T17:50:00+00:00,104.2662,104.27,104.255,104.27,621,104.265
ONEQ,2026-09-04T17:50:00+00:00,2026-09-04T17:55:00+00:00,104.2582,104.26,104.2582,104.26,1159,104.2594
ONEQ,2026-09-04T17:55:00+00:00,2026-09-04T18:00:00+00:00,104.28,104.31,104.24,104.31,14528,104.2867
ONEQ,2026-09-04T18:00:00+00:00,2026-09-04T18:05:00+00:00,104.245,104.245,104.245,104.245,230,104.245
ONEQ,2026-09-04T18:05:00+00:00,2026-09-04T18:10:00+00:00,104.245,104.255,104.245,104.255,769,104.2517
ONEQ,2026-09-04T18:10:00+00:00,2026-09-04T18:15:00+00:00,104.27,104.31,104.27,104.2928,7330,104.2909
ONEQ,2026-09-04T18:15:00+00:00,2026-09-04T18:20:00+00:00,104.29,104.29,104.2701,104.2701,757,104.2767
ONEQ,2026-09-04T18:20:00+00:00,2026-09-04T18:25:00+00:00,104.3199,104.3199,104.3199,104.3199,357,104.3199
ONEQ,2026-09-04T18:25:00+00:00,2026-09-04T18:30:00+00:00,104.31,104.35,104.31,104.3499,961,104.3366
ONEQ,2026-09-04T18:30:00+00:00,2026-09-04T18:35:00+00:00,104.34,104.36,104.34,104.34,1681,104.3467
ONEQ,2026-09-04T18:35:00+00:00,2026-09-04T18:40:00+00:00,104.335,104.335,104.335,104.335,567,104.335
ONEQ,2026-09-04T18:40:00+00:00,2026-09-04T18:45:00+00:00,104.36,104.36,104.3475,104.36,436,104.3558
ONEQ,2026-09-04T18:45:00+00:00,2026-09-04T18:50:00+00:00,104.405,104.4298,104.405,104.4298,620,104.4215
ONEQ,2026-09-04T18:50:00+00:00,2026-09-04T18:55:00+00:00,104.45,104.4597,104.45,104.4597,504,104.4565
ONEQ,2026-09-04T18:55:00+00:00,2026-09-04T19:00:00+00:00,104.46,104.46,104.4401,104.4401,300,104.4467
ONEQ,2026-09-04T19:00:00+00:00,2026-09-04T19:05:00+00:00,104.455,104.4592,104.385,104.385,2291,104.4097
ONEQ,2026-09-04T19:05:00+00:00,2026-09-04T19:10:00+00:00,104.375,104.39,104.35,104.35,885,104.3633
ONEQ,2026-09-04T19:10:00+00:00,2026-09-04T19:15:00+00:00,104.39,104.4,104.37,104.4,1479,104.39
ONEQ,2026-09-04T19:15:00+00:00,2026-09-04T19:20:00+00:00,104.4,104.4,104.37,104.38,2085,104.3833
ONEQ,2026-09-04T19:20:00+00:00,2026-09-04T19:25:00+00:00,104.415,104.43,104.41,104.43,1249,104.4233
ONEQ,2026-09-04T19:25:00+00:00,2026-09-04T19:30:00+00:00,104.4001,104.47,104.4001,104.45,2430,104.44
ONEQ,2026-09-04T19:30:00+00:00,2026-09-04T19:35:00+00:00,104.425,104.475,104.425,104.475,9968,104.4583
ONEQ,2026-09-04T19:35:00+00:00,2026-09-04T19:40:00+00:00,104.46,104.47,104.391,104.425,5598,104.4287
ONEQ,2026-09-04T19:40:00+00:00,2026-09-04T19:45:00+00:00,104.47,104.47,104.45,104.45,729,104.4567
ONEQ,2026-09-04T19:45:00+00:00,2026-09-04T19:50:00+00:00,104.47,104.47,104.47,104.47,1083,104.47
ONEQ,2026-09-04T19:50:00+00:00,2026-09-04T19:55:00+00:00,104.4973,104.525,104.49,104.525,5415,104.5133
ONEQ,2026-09-04T19:55:00+00:00,2026-09-04T20:00:00+00:00,104.5112,104.54,104.42,104.42,4973,104.46
ONEQ,2026-09-08T13:30:00+00:00,2026-09-08T13:35:00+00:00,104.24,104.6,104.24,104.37,18421,104.4033
ONEQ,2026-09-08T13:35:00+00:00,2026-09-08T13:40:00+00:00,104.34,104.34,104.2402,104.2713,1990,104.2838
ONEQ,2026-09-08T13:40:00+00:00,2026-09-08T13:45:00+00:00,104.0446,104.14,104.04,104.04,4970,104.0733
ONEQ,2026-09-08T13:45:00+00:00,2026-09-08T13:50:00+00:00,104.16,104.16,104.0001,104.09,2393,104.0834
ONEQ,2026-09-08T13:50:00+00:00,2026-09-08T13:55:00+00:00,104.125,104.125,103.95,104.07,2282,104.0483
ONEQ,2026-09-08T13:55:00+00:00,2026-09-08T14:00:00+00:00,104.1259,104.1875,104.1259,104.1825,623,104.1653
ONEQ,2026-09-08T14:00:00+00:00,2026-09-08T14:05:00+00:00,104.09,104.09,103.92,103.995,1185,104.0017
ONEQ,2026-09-08T14:05:00+00:00,2026-09-08T14:10:00+00:00,104.07,104.07,103.93,103.93,2989,103.9767
ONEQ,2026-09-08T14:10:00+00:00,2026-09-08T14:15:00+00:00,103.835,103.835,103.835,103.835,561,103.835
ONEQ,2026-09-08T14:15:00+00:00,2026-09-08T14:20:00+00:00,103.98,104.01,103.945,103.95,2477,103.9683
ONEQ,2026-09-08T14:20:00+00:00,2026-09-08T14:25:00+00:00,104.07,104.07,104.0651,104.0651,1259,104.0667
ONEQ,2026-09-08T14:25:00+00:00,2026-09-08T14:30:00+00:00,104.005,104.005,104.005,104.005,784,104.005
ONEQ,2026-09-08T14:30:00+00:00,2026-09-08T14:35:00+00:00,104.0,104.0299,104.0,104.0299,1000,104.0199
ONEQ,2026-09-08T14:35:00+00:00,2026-09-08T14:40:00+00:00,104.0,104.03,103.97,103.9901,3198,103.9967
ONEQ,2026-09-08T14:40:00+00:00,2026-09-08T14:45:00+00:00,104.03,104.12,104.015,104.07,6849,104.0683
ONEQ,2026-09-08T14:45:00+00:00,2026-09-08T14:50:00+00:00,104.085,104.09,104.08,104.09,1420,104.0867
ONEQ,2026-09-08T14:50:00+00:00,2026-09-08T14:55:00+00:00,104.11,104.2,104.07,104.2,1027,104.1567
ONEQ,2026-09-08T14:55:00+00:00,2026-09-08T15:00:00+00:00,104.19,104.19,104.13,104.16,997,104.16
ONEQ,2026-09-08T15:00:00+00:00,2026-09-08T15:05:00+00:00,104.185,104.2597,104.185,104.2597,1359,104.2348
ONEQ,2026-09-08T15:10:00+00:00,2026-09-08T15:15:00+00:00,104.2999,104.385,104.2999,104.35,596,104.345
ONEQ,2026-09-08T15:15:00+00:00,2026-09-08T15:20:00+00:00,104.355,104.39,104.355,104.37,842,104.3717
ONEQ,2026-09-08T15:20:00+00:00,2026-09-08T15:25:00+00:00,104.31,104.31,104.31,104.31,378,104.31
ONEQ,2026-09-08T15:25:00+00:00,2026-09-08T15:30:00+00:00,104.42,104.42,104.385,104.385,699,104.3967
ONEQ,2026-09-08T15:30:00+00:00,2026-09-08T15:35:00+00:00,104.41,104.41,104.37,104.41,1643,104.3967
ONEQ,2026-09-08T15:35:00+00:00,2026-09-08T15:40:00+00:00,104.36,104.36,104.32,104.355,667,104.345
ONEQ,2026-09-08T15:40:00+00:00,2026-09-08T15:45:00+00:00,104.465,104.4863,104.44,104.44,2507,104.4554
ONEQ,2026-09-08T15:45:00+00:00,2026-09-08T15:50:00+00:00,104.385,104.385,104.385,104.385,423,104.385
ONEQ,2026-09-08T15:50:00+00:00,2026-09-08T15:55:00+00:00,104.395,104.395,104.39,104.39,478,104.3917
ONEQ,2026-09-08T15:55:00+00:00,2026-09-08T16:00:00+00:00,104.3297,104.375,104.3297,104.36,436,104.3549
ONEQ,2026-09-08T16:00:00+00:00,2026-09-08T16:05:00+00:00,104.35,104.35,104.35,104.35,269,104.35
ONEQ,2026-09-08T16:05:00+00:00,2026-09-08T16:10:00+00:00,104.3498,104.37,104.3498,104.37,510,104.3633
ONEQ,2026-09-08T16:10:00+00:00,2026-09-08T16:15:00+00:00,104.3337,104.3337,104.285,104.285,1606,104.3012
ONEQ,2026-09-08T16:15:00+00:00,2026-09-08T16:20:00+00:00,104.26,104.26,104.26,104.26,347,104.26
ONEQ,2026-09-08T16:20:00+00:00,2026-09-08T16:25:00+00:00,104.245,104.265,104.24,104.265,1619,104.2567
ONEQ,2026-09-08T16:25:00+00:00,2026-09-08T16:30:00+00:00,104.27,104.285,104.26,104.26,3232,104.2683
ONEQ,2026-09-08T16:30:00+00:00,2026-09-08T16:35:00+00:00,104.22,104.3027,104.195,104.27,3157,104.2559
ONEQ,2026-09-08T16:35:00+00:00,2026-09-08T16:40:00+00:00,104.25,104.25,104.25,104.25,524,104.25
ONEQ,2026-09-08T16:40:00+00:00,2026-09-08T16:45:00+00:00,104.25,104.275,104.25,104.275,893,104.2667
ONEQ,2026-09-08T16:45:00+00:00,2026-09-08T16:50:00+00:00,104.2408,104.315,104.2408,104.315,992,104.2903
ONEQ,2026-09-08T16:55:00+00:00,2026-09-08T17:00:00+00:00,104.3,104.3,104.18,104.18,1516,104.22
ONEQ,2026-09-08T17:00:00+00:00,2026-09-08T17:05:00+00:00,104.23,104.3631,104.23,104.3631,3882,104.3187
ONEQ,2026-09-08T17:05:00+00:00,2026-09-08T17:10:00+00:00,104.44,104.44,104.44,104.44,288,104.44
ONEQ,2026-09-08T17:10:00+00:00,2026-09-08T17:15:00+00:00,104.394,104.394,104.375,104.375,1170,104.3813
ONEQ,2026-09-08T17:25:00+00:00,2026-09-08T17:30:00+00:00,104.3,104.36,104.3,104.36,3888,104.34
ONEQ,2026-09-08T17:40:00+00:00,2026-09-08T17:45:00+00:00,104.365,104.365,104.35,104.35,778,104.355
ONEQ,2026-09-08T17:45:00+00:00,2026-09-08T17:50:00+00:00,104.36,104.36,104.32,104.35,3992,104.3433
ONEQ,2026-09-08T17:50:00+00:00,2026-09-08T17:55:00+00:00,104.34,104.35,104.34,104.35,643,104.3467
ONEQ,2026-09-08T17:55:00+00:00,2026-09-08T18:00:00+00:00,104.3201,104.3201,104.3201,104.3201,460,104.3201
ONEQ,2026-09-08T18:00:00+00:00,2026-09-08T18:05:00+00:00,104.3299,104.3299,104.3299,104.3299,337,104.3299
ONEQ,2026-09-08T18:05:00+00:00,2026-09-08T18:10:00+00:00,104.3001,104.32,104.3001,104.32,1065,104.3134
ONEQ,2026-09-08T18:10:00+00:00,2026-09-08T18:15:00+00:00,104.32,104.335,104.32,104.32,4394,104.325
ONEQ,2026-09-08T18:20:00+00:00,2026-09-08T18:25:00+00:00,104.3028,104.3028,104.3028,104.3028,295,104.3028
ONEQ,2026-09-08T18:25:00+00:00,2026-09-08T18:30:00+00:00,104.3,104.3499,104.3,104.3059,813,104.3186
ONEQ,2026-09-08T18:30:00+00:00,2026-09-08T18:35:00+00:00,104.32,104.32,104.28,104.28,1205,104.2933
ONEQ,2026-09-08T18:35:00+00:00,2026-09-08T18:40:00+00:00,104.305,104.305,104.28,104.28,1214,104.2883
ONEQ,2026-09-08T18:40:00+00:00,2026-09-08T18:45:00+00:00,104.2849,104.2849,104.2849,104.2849,219,104.2849
ONEQ,2026-09-08T18:45:00+00:00,2026-09-08T18:50:00+00:00,104.3,104.3,104.015,104.13,3143,104.1483
ONEQ,2026-09-08T18:50:00+00:00,2026-09-08T18:55:00+00:00,104.185,104.185,104.1,104.1,1014,104.1283
ONEQ,2026-09-08T18:55:00+00:00,2026-09-08T19:00:00+00:00,104.2043,104.245,104.2043,104.245,717,104.2314
ONEQ,2026-09-08T19:00:00+00:00,2026-09-08T19:05:00+00:00,104.2,104.2,104.2,104.2,1169,104.2
ONEQ,2026-09-08T19:05:00+00:00,2026-09-08T19:10:00+00:00,104.255,104.255,104.255,104.255,239,104.255
ONEQ,2026-09-08T19:10:00+00:00,2026-09-08T19:15:00+00:00,104.215,104.2162,104.21,104.21,1075,104.2121
ONEQ,2026-09-08T19:15:00+00:00,2026-09-08T19:20:00+00:00,104.22,104.22,104.2,104.2,1110,104.2067
ONEQ,2026-09-08T19:20:00+00:00,2026-09-08T19:25:00+00:00,104.19,104.205,104.12,104.205,2187,104.1767
ONEQ,2026-09-08T19:25:00+00:00,2026-09-08T19:30:00+00:00,104.195,104.2,104.195,104.2,627,104.1983
ONEQ,2026-09-08T19:35:00+00:00,2026-09-08T19:40:00+00:00,104.16,104.185,104.16,104.185,980,104.1767
ONEQ,2026-09-08T19:40:00+00:00,2026-09-08T19:45:00+00:00,104.185,104.185,104.18,104.18,736,104.1817
ONEQ,2026-09-08T19:45:00+00:00,2026-09-08T19:50:00+00:00,104.125,104.1399,104.12,104.1399,2060,104.1333
ONEQ,2026-09-08T19:50:00+00:00,2026-09-08T19:55:00+00:00,104.1156,104.125,104.04,104.04,1682,104.0683
ONEQ,2026-09-08T19:55:00+00:00,2026-09-08T20:00:00+00:00,104.08,104.155,104.02,104.155,5975,104.11
ONEQ,2026-09-09T13:30:00+00:00,2026-09-09T13:35:00+00:00,103.92,103.94,103.76,103.76,8886,103.82
ONEQ,2026-09-09T13:35:00+00:00,2026-09-09T13:40:00+00:00,103.804,103.804,103.7101,103.7101,7581,103.7414
ONEQ,2026-09-09T13:40:00+00:00,2026-09-09T13:45:00+00:00,103.805,103.805,103.78,103.78,583,103.7883
ONEQ,2026-09-09T13:45:00+00:00,2026-09-09T13:50:00+00:00,103.77,103.78,103.7259,103.76,2979,103.7553
ONEQ,2026-09-09T13:50:00+00:00,2026-09-09T13:55:00+00:00,103.755,103.765,103.755,103.765,1033,103.7617
ONEQ,2026-09-09T14:00:00+00:00,2026-09-09T14:05:00+00:00,103.7801,103.7801,103.7801,103.7801,2378,103.7801
ONEQ,2026-09-09T14:05:00+00:00,2026-09-09T14:10:00+00:00,103.88,103.88,103.88,103.88,389,103.88
